match_id,team1,team2,score_team1,score_team2,wickets_team1,wickets_team2,team1_home_away,team2_home_away,winner,margin,margin_type,time_of_day,series,player_of_match,player_of_match_team,venue,toss,toss_decision,ball_remaining,ground_city,ground,ground_country,match_date
ODI # 2207,Zimbabwe,Bangladesh,251,229,8,10,away,home,Zimbabwe,22,runs,Day and night,Zimbabwe tour of Bangladesh,Douglas Hondo,Zimbabwe,"Bangabandhu National Stadium, Dhaka",Zimbabwe,bat first,,Dhaka,Dhaka,Bangladesh,20-01-2005
ODI # 2209,Pakistan,Australia,163,167,10,1,away,home,Australia,9,wickets,Day and night,VB Series,Michael Clarke,Australia,Sydney Cricket Ground,Australia,field first,82,Sydney,Moore Park,Australia,23-01-2005
ODI # 2210,Zimbabwe,Bangladesh,237,206,5,10,away,home,Zimbabwe,31,runs,Day,Zimbabwe tour of Bangladesh,Barney Rogers,Zimbabwe,"MA Aziz Stadium, Chittagong",Zimbabwe,bat first,,Chattogram,Chattogram,Bangladesh,24-01-2005
ODI # 2211,Bangladesh,Zimbabwe,244,204,9,10,home,away,Bangladesh,40,runs,Day,Zimbabwe tour of Bangladesh,Manzarul Islam,Bangladesh,"MA Aziz Stadium, Chittagong",Bangladesh,bat first,,Chattogram,Chattogram,Bangladesh,26-01-2005
ODI # 2212,Australia,West Indies,269,196,8,10,home,away,Australia,73,runs,Day and night,VB Series,Brett Lee,Australia,Adelaide Oval,Australia,bat first,,Adelaide,North Adelaide,Australia,26-01-2005
ODI # 2213,West Indies,Pakistan,339,281,4,9,away,away,West Indies,58,runs,Day,VB Series,Brian Lara,West Indies,Adelaide Oval,Pakistan,field first,,Adelaide,North Adelaide,Australia,28-01-2005
ODI # 2214,Bangladesh,Zimbabwe,247,189,9,10,home,away,Bangladesh,58,runs,Day and night,Zimbabwe tour of Bangladesh,Manzarul Islam,Bangladesh,"Bangabandhu National Stadium, Dhaka",Bangladesh,bat first,,Dhaka,Dhaka,Bangladesh,29-01-2005
ODI # 2215,Australia,Pakistan,265,268,10,7,home,away,Pakistan,3,wickets,Day and night,VB Series,Abdul Razzaq,Pakistan,"Western Australia Cricket Association Ground, Perth",Australia,bat first,16,Perth,East Perth,Australia,30-01-2005
ODI # 2217,Zimbabwe,Bangladesh,198,202,10,2,away,home,Bangladesh,8,wickets,Day,Zimbabwe tour of Bangladesh,Mohammad Rafique,Bangladesh,"Bangabandhu National Stadium, Dhaka",Zimbabwe,bat first,102,Dhaka,Dhaka,Bangladesh,31-01-2005
ODI # 2218,Pakistan,West Indies,307,277,8,10,away,away,Pakistan,30,runs,Day,VB Series,Mohammad Yousuf,Pakistan,"Western Australia Cricket Association Ground, Perth",West Indies,field first,,Perth,East Perth,Australia,01-02-2005
ODI # 2219,England,South Africa,270,270,5,8,away,home,Match tied,,,Day and night,England tour of South Africa,Kevin Pietersen,England,"Goodyear Park, Bloemfontein",South Africa,field first,,Bloemfontein,Bloemfontein,South Africa,02-02-2005
ODI # 2220,Australia,Pakistan,237,219,10,9,home,away,Australia,18,runs,Day and night,VB Series,Andrew Symonds,Australia,Melbourne Cricket Ground,Australia,bat first,,Melbourne,Jolimont,Australia,04-02-2005
ODI # 2221,England,South Africa,267,270,8,7,away,home,South Africa,3,wickets,Day and night,England tour of South Africa,Graeme Smith,South Africa,"St George's Park, Port Elizabeth",England,bat first,5,Port Elizabeth,Port Elizabeth,South Africa,04-02-2005
ODI # 2222,Australia,Pakistan,239,208,9,10,home,away,Australia,31,runs,Day and night,VB Series,Glenn McGrath,Australia,Sydney Cricket Ground,Australia,bat first,,Sydney,Moore Park,Australia,06-02-2005
ODI # 2223,South Africa,England,291,183,5,10,home,away,South Africa,108,runs,Day,England tour of South Africa,Herschelle Gibbs,South Africa,"Newlands, Cape Town",England,field first,,Cape Town,Cape Town,South Africa,06-02-2005
ODI # 2224,South Africa,England,311,304,7,8,home,away,South Africa,7,runs,Day and night,England tour of South Africa,Justin Kemp,South Africa,"Buffalo Park, East London",South Africa,bat first,,East London,East London,South Africa,09-02-2005
ODI # 2226,England,South Africa,240,241,10,7,away,home,South Africa,3,wickets,Day,England tour of South Africa,Kevin Pietersen,England,"SuperSport Park, Centurion",South Africa,field first,6,Centurion,Centurion,South Africa,13-02-2005
ODI # 2227,Australia,New Zealand,236,226,7,10,away,home,Australia,10,runs,Day and night,Australia tour of New Zealand,Glenn McGrath,Australia,"Westpac Stadium, Wellington",Australia,bat first,,Wellington,Wellington,New Zealand,19-02-2005
ODI # 2228,Australia,New Zealand,314,208,6,10,away,home,Australia,106,runs,Day and night,Australia tour of New Zealand,Matthew Hayden,Australia,"Jade Stadium, Christchurch",New Zealand,field first,,Christchurch,Christchurch,New Zealand,22-02-2005
ODI # 2229,South Africa,Zimbabwe,301,136,7,10,home,away,South Africa,165,runs,Day and night,Zimbabwe tour of South Africa,Mark Boucher,South Africa,"New Wanderers Stadium, Johannesburg",Zimbabwe,field first,,Johannesburg,Johannesburg,South Africa,25-02-2005
ODI # 2230,Australia,New Zealand,264,178,5,10,away,home,Australia,86,runs,Day and night,Australia tour of New Zealand,Michael Clarke,Australia,"Eden Park, Auckland",Australia,bat first,,Auckland,Auckland,New Zealand,26-02-2005
ODI # 2231,South Africa,Zimbabwe,329,198,6,7,home,away,South Africa,131,runs,Day,Zimbabwe tour of South Africa,Graeme Smith,South Africa,"Kingsmead, Durban",Zimbabwe,field first,,Durban,Durban,South Africa,27-02-2005
ODI # 2232,New Zealand,Australia,233,236,10,3,home,away,Australia,7,wickets,Day,Australia tour of New Zealand,Adam Gilchrist,Australia,"Basin Reserve, Wellington",Australia,field first,94,Wellington,Wellington,New Zealand,01-03-2005
ODI # 2233,Zimbabwe,South Africa,206,207,8,5,away,home,South Africa,5,wickets,Day and night,Zimbabwe tour of South Africa,Justin Kemp,South Africa,"St George's Park, Port Elizabeth",Zimbabwe,bat first,21,Port Elizabeth,Port Elizabeth,South Africa,02-03-2005
ODI # 2234,Australia,New Zealand,347,225,5,8,away,home,Australia,122,runs,Day,Australia tour of New Zealand,Ricky Ponting,Australia,"McLean Park, Napier",New Zealand,field first,,Napier,Napier,New Zealand,05-03-2005
ODI # 2235,India,Pakistan,281,194,8,10,home,away,India,87,runs,Day,Pakistan tour of India,Virender Sehwag,India,"Nehru Stadium, Kochi",India,bat first,,Kochi,Kaloor,India,02-04-2005
ODI # 2236,India,Pakistan,356,298,9,10,home,away,India,58,runs,Day,Pakistan tour of India,MS Dhoni,India,"Andhra Cricket Association-Visakhapatnam District Cricket Association Stadium, Visakhapatnam",India,bat first,,Visakhapatnam,Visakhapatnam,India,05-04-2005
ODI # 2237,Pakistan,India,319,213,9,10,away,home,Pakistan,106,runs,Day,Pakistan tour of India,Naved-ul-Hasan,Pakistan,"Keenan Stadium, Jamshedpur",Pakistan,bat first,,Jamshedpur,Jamshedpur,India,09-04-2005
ODI # 2238,India,Pakistan,315,319,6,7,home,away,Pakistan,3,wickets,Day,Pakistan tour of India,Inzamam-ul-Haq,Pakistan,"Sardar Patel Stadium, Motera, Ahmedabad",India,bat first,,Ahmedabad,Motera,India,12-04-2005
ODI # 2239,India,Pakistan,249,252,6,5,home,away,Pakistan,5,wickets,Day,Pakistan tour of India,Shahid Afridi,Pakistan,"Green Park, Kanpur",India,bat first,47,Kanpur,Civil Lines,India,15-04-2005
ODI # 2240,Pakistan,India,303,144,8,10,away,home,Pakistan,159,runs,Day,Pakistan tour of India,Shoaib Malik,Pakistan,"Feroz Shah Kotla, Delhi",Pakistan,bat first,,Delhi,Delhi,India,17-04-2005
ODI # 2241,West Indies,South Africa,253,255,10,2,home,away,South Africa,8,wickets,Day,South Africa tour of West Indies,Graeme Smith,South Africa,"Sabina Park, Kingston, Jamaica",West Indies,bat first,30,Kingston,Kingston,West Indies,07-05-2005
ODI # 2242,West Indies,South Africa,152,124,7,2,home,away,South Africa,8,wickets,Day,South Africa tour of West Indies,Boeta Dippenaar,South Africa,"Sabina Park, Kingston, Jamaica",South Africa,field first,38,Kingston,Kingston,West Indies,08-05-2005
ODI # 2243,South Africa,West Indies,284,283,6,10,away,home,South Africa,1,run,Day,South Africa tour of West Indies,Charl Langeveldt,South Africa,"Kensington Oval, Bridgetown, Barbados",West Indies,field first,,Bridgetown,Bridgetown,West Indies,11-05-2005
ODI # 2244,West Indies,South Africa,231,232,8,4,home,away,South Africa,6,wickets,Day,South Africa tour of West Indies,Ashwell Prince,South Africa,"Queen's Park Oval, Port of Spain, Trinidad",South Africa,field first,19,Port of Spain,Port of Spain,West Indies,14-05-2005
ODI # 2245,West Indies,South Africa,138,141,7,3,home,away,South Africa,7,wickets,Day,South Africa tour of West Indies,Boeta Dippenaar,South Africa,"Queen's Park Oval, Port of Spain, Trinidad",South Africa,field first,5,Port of Spain,Port of Spain,West Indies,15-05-2005
ODI # 2246,Pakistan,West Indies,192,133,10,10,away,home,Pakistan,59,runs,Day,Pakistan tour of West Indies,Abdul Razzaq,Pakistan,"Arnos Vale Ground, Kingstown, St Vincent",West Indies,field first,,Kingstown,Arnos Vale,West Indies,18-05-2005
ODI # 2247,Pakistan,West Indies,258,218,8,10,away,home,Pakistan,40,runs,Day,Pakistan tour of West Indies,Shoaib Malik,Pakistan,"Beausejour Stadium, Gros Islet, St Lucia",Pakistan,bat first,,Gros Islet,Gros Islet,West Indies,21-05-2005
ODI # 2248,Pakistan,West Indies,303,281,6,10,away,home,Pakistan,22,runs,Day,Pakistan tour of West Indies,Shahid Afridi,Pakistan,"Beausejour Stadium, Gros Islet, St Lucia",West Indies,field first,,Gros Islet,Gros Islet,West Indies,22-05-2005
ODI # 2249,Bangladesh,England,190,192,10,0,away,home,England,10,wickets,Day,NatWest Series,Marcus Trescothick,England,"Kennington Oval, London",England,field first,151,The Oval,London,England,16-06-2005
ODI # 2250,Australia,Bangladesh,249,250,5,5,away,away,Bangladesh,5,wickets,Day,NatWest Series,Mohammad Ashraful,Bangladesh,"Sophia Gardens, Cardiff",Australia,bat first,4,Cardiff,Cardiff,Wales,18-06-2005
ODI # 2251,Australia,England,252,253,9,7,away,home,England,3,wickets,Day,NatWest Series,Kevin Pietersen,England,"County Ground, Bristol",Australia,bat first,15,Bristol,Bishopston,England,19-06-2005
ODI # 2252,England,Bangladesh,391,223,4,10,home,away,England,168,runs,Day and night,NatWest Series,Paul Collingwood,England,"Trent Bridge, Nottingham",England,bat first,,Nottingham,Nottingham,England,21-06-2005
ODI # 2253,Australia,England,266,209,5,9,away,home,Australia,57,runs,Day and night,NatWest Series,Andrew Symonds,Australia,"Riverside Ground, Chester-le-Street",England,field first,,Chester-le-Street,Chester-le-Street,England,23-06-2005
ODI # 2254,Bangladesh,Australia,139,140,10,0,away,away,Australia,10,wickets,Day,NatWest Series,Andrew Symonds,Australia,"Old Trafford, Manchester",Australia,field first,186,Manchester,Stretford,England,25-06-2005
ODI # 2255,Bangladesh,England,208,209,7,5,away,home,England,5,wickets,Day,NatWest Series,Andrew Strauss,England,"Headingley, Leeds",Bangladesh,bat first,67,Leeds,Leeds,England,26-06-2005
ODI # 2257,Bangladesh,Australia,250,254,8,4,away,away,Australia,6,wickets,Day,NatWest Series,Shahriar Nafees,Bangladesh,"St Lawrence Ground, Canterbury",Australia,field first,11,Canterbury,Canterbury,England,30-06-2005
ODI # 2258,Australia,England,196,196,10,9,away,home,Match tied,,,Day,NatWest Series,Geraint Jones,England,"Lord's, London",England,field first,,Lord's,St John's Wood Road,England,02-07-2005
ODI # 2259,Australia,England,219,221,7,1,away,home,England,9,wickets,Day,Australia tour of England and Scotland,Marcus Trescothick,England,"Headingley, Leeds",England,field first,24,Leeds,Leeds,England,07-07-2005
ODI # 2260,England,Australia,223,224,8,3,home,away,Australia,7,wickets,Day,Australia tour of England and Scotland,Brett Lee,Australia,"Lord's, London",Australia,field first,34,Lord's,St John's Wood Road,England,10-07-2005
ODI # 2261,England,Australia,228,229,7,2,home,away,Australia,8,wickets,Day,Australia tour of England and Scotland,Adam Gilchrist,Australia,"Kennington Oval, London",Australia,field first,91,The Oval,London,England,12-07-2005
ODI # 2262,India,Sri Lanka,205,209,9,7,away,home,Sri Lanka,3,wickets,Day and night,Indian Oil Cup,Sanath Jayasuriya,Sri Lanka,Rangiri Dambulla International Stadium,India,bat first,10,Dambulla,Dambulla,Sri Lanka,30-07-2005
ODI # 2263,West Indies,India,178,180,10,4,away,away,India,6,wickets,Day and night,Indian Oil Cup,Rahul Dravid,India,Rangiri Dambulla International Stadium,West Indies,bat first,84,Dambulla,Dambulla,Sri Lanka,31-07-2005
ODI # 2264,Sri Lanka,West Indies,241,191,6,10,home,away,Sri Lanka,50,runs,Day and night,Indian Oil Cup,Farveez Maharoof,Sri Lanka,Rangiri Dambulla International Stadium,Sri Lanka,bat first,,Dambulla,Dambulla,Sri Lanka,02-08-2005
ODI # 2265,India,Sri Lanka,220,221,8,6,away,home,Sri Lanka,4,wickets,Day and night,Indian Oil Cup,Mahela Jayawardene,Sri Lanka,Rangiri Dambulla International Stadium,India,bat first,12,Dambulla,Dambulla,Sri Lanka,03-08-2005
ODI # 2266,West Indies,Sri Lanka,226,193,7,10,away,home,West Indies,33,runs,Day and night,Indian Oil Cup,Omari Banks,West Indies,"R Premadasa Stadium, Colombo",West Indies,bat first,,Colombo (RPS),Khettarama,Sri Lanka,06-08-2005
ODI # 2267,India,West Indies,262,255,4,9,away,away,India,7,runs,Day and night,Indian Oil Cup,Yuvraj Singh,India,"R Premadasa Stadium, Colombo",India,bat first,,Colombo (RPS),Khettarama,Sri Lanka,07-08-2005
ODI # 2268,Sri Lanka,India,281,263,9,9,home,away,Sri Lanka,18,runs,Day and night,Indian Oil Cup,Mahela Jayawardene,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,bat first,,Colombo (RPS),Khettarama,Sri Lanka,09-08-2005
ODI # 2269,Africa XI,Asia XI,198,196,10,10,away,away,Africa XI,2,runs,Day and night,Africa XI tour of South Africa,Ashwell Prince,Africa XI,"SuperSport Park, Centurion",Asia XI,field first,,Centurion,Centurion,South Africa,17-08-2005
ODI # 2270,Asia XI,Africa XI,267,250,7,10,away,away,Asia XI,17,runs,Day and night,Africa XI tour of South Africa,Kumar Sangakkara,Asia XI,"Kingsmead, Durban",Asia XI,bat first,,Durban,Durban,South Africa,20-08-2005
ODI # 2272,New Zealand,Zimbabwe,397,205,5,10,away,home,New Zealand,192,runs,Day,Videocon Triangular Series,Lou Vincent,New Zealand,"Queens Sports Club, Bulawayo",Zimbabwe,field first,,Bulawayo,Bulawayo,Zimbabwe,24-08-2005
ODI # 2273,New Zealand,India,215,164,10,10,away,away,New Zealand,51,runs,Day,Videocon Triangular Series,Shane Bond,New Zealand,"Queens Sports Club, Bulawayo",New Zealand,bat first,,Bulawayo,Bulawayo,Zimbabwe,26-08-2005
ODI # 2274,India,Zimbabwe,226,65,6,10,away,home,India,161,runs,Day,Videocon Triangular Series,Irfan Pathan,India,Harare Sports Club,Zimbabwe,field first,,Harare,Harare,Zimbabwe,29-08-2005
ODI # 2275,Sri Lanka,Bangladesh,269,181,9,9,home,away,Sri Lanka,88,runs,Day,Bangladesh tour of Sri Lanka,Mahela Jayawardene,Sri Lanka,"Sinhalese Sports Club Ground, Colombo",Bangladesh,field first,,Colombo (SSC),Colombo,Sri Lanka,31-08-2005
ODI # 2276,New Zealand,Zimbabwe,238,211,10,10,away,home,New Zealand,27,runs,Day,Videocon Triangular Series,Andy Blignaut,Zimbabwe,Harare Sports Club,New Zealand,bat first,,Harare,Harare,Zimbabwe,31-08-2005
ODI # 2277,Sri Lanka,Bangladesh,295,220,5,6,home,away,Sri Lanka,75,runs,Day,Bangladesh tour of Sri Lanka,Upul Tharanga,Sri Lanka,"R Premadasa Stadium, Colombo",Bangladesh,field first,,Colombo (RPS),Khettarama,Sri Lanka,02-09-2005
ODI # 2278,New Zealand,India,278,279,9,4,away,away,India,6,wickets,Day,Videocon Triangular Series,Mohammad Kaif,India,Harare Sports Club,New Zealand,bat first,15,Harare,Harare,Zimbabwe,02-09-2005
ODI # 2279,Bangladesh,Sri Lanka,108,106,10,4,away,home,Sri Lanka,6,wickets,Day,Bangladesh tour of Sri Lanka,Dilhara Fernando,Sri Lanka,"R Premadasa Stadium, Colombo",Sri Lanka,field first,148,Colombo (RPS),Khettarama,Sri Lanka,04-09-2005
ODI # 2280,Zimbabwe,India,250,255,10,6,home,away,India,4,wickets,Day,Videocon Triangular Series,Yuvraj Singh,India,Harare Sports Club,India,field first,11,Harare,Harare,Zimbabwe,04-09-2005
ODI # 2281,India,New Zealand,276,278,10,4,away,away,New Zealand,6,wickets,Day,Videocon Triangular Series,Nathan Astle,New Zealand,Harare Sports Club,India,bat first,11,Harare,Harare,Zimbabwe,06-09-2005
ODI # 2282,Australia,ICC World XI,255,162,8,10,home,away,Australia,93,runs,Day and night,ICC World XI tour of Australia,Shane Watson,Australia,"Docklands Stadium, Melbourne",Australia,bat first,,Melbourne (Docklands),Docklands,Australia,05-10-2005
ODI # 2283,Australia,ICC World XI,328,273,4,10,home,away,Australia,55,runs,Day and night,ICC World XI tour of Australia,Adam Gilchrist,Australia,"Docklands Stadium, Melbourne",Australia,bat first,,Melbourne (Docklands),Docklands,Australia,07-10-2005
ODI # 2284,Australia,ICC World XI,293,137,5,10,home,away,Australia,156,runs,Day and night,ICC World XI tour of Australia,Shane Watson,Australia,"Docklands Stadium, Melbourne",Australia,bat first,,Melbourne (Docklands),Docklands,Australia,09-10-2005
ODI # 2285,New Zealand,South Africa,249,250,8,8,away,home,South Africa,2,wickets,Day,New Zealand tour of South Africa,Justin Kemp,South Africa,"Goodyear Park, Bloemfontein",New Zealand,bat first,3,Bloemfontein,Bloemfontein,South Africa,23-10-2005
ODI # 2286,India,Sri Lanka,350,198,6,10,home,away,India,152,runs,Day,Sri Lanka tour of India,Rahul Dravid,India,"Vidarbha Cricket Association Ground, Nagpur",India,bat first,,Nagpur,Nagpur,India,25-10-2005
ODI # 2287,Sri Lanka,India,122,123,10,2,away,home,India,8,wickets,Day and night,Sri Lanka tour of India,Irfan Pathan,India,"Punjab Cricket Association Stadium, Mohali, Chandigarh",India,field first,178,Mohali,Mohali,India,28-10-2005
ODI # 2288,South Africa,New Zealand,201,182,9,10,home,away,South Africa,19,runs,Day and night,New Zealand tour of South Africa,Lou Vincent,New Zealand,"Newlands, Cape Town",South Africa,bat first,,Cape Town,Cape Town,South Africa,28-10-2005
ODI # 2289,New Zealand,South Africa,243,245,9,6,away,home,South Africa,4,wickets,Day,New Zealand tour of South Africa,Herschelle Gibbs,South Africa,"St George's Park, Port Elizabeth",South Africa,field first,4,Port Elizabeth,Port Elizabeth,South Africa,30-10-2005
ODI # 2290,Sri Lanka,India,298,303,4,4,away,home,India,6,wickets,Day,Sri Lanka tour of India,MS Dhoni,India,"Sawai Mansingh Stadium, Jaipur",Sri Lanka,bat first,23,Jaipur,Jaipur,India,31-10-2005
ODI # 2291,Sri Lanka,India,261,262,10,6,away,home,India,4,wickets,Day,Sri Lanka tour of India,Ajit Agarkar,India,"Nehru Stadium, Pune",India,field first,26,Pune,Pune,India,03-11-2005
ODI # 2293,New Zealand,South Africa,215,140,10,5,away,home,South Africa,5,wickets,Day,New Zealand tour of South Africa,Andrew Hall,South Africa,"SuperSport Park, Centurion",South Africa,field first,11,Centurion,Centurion,South Africa,06-11-2005
ODI # 2294,India,Sri Lanka,285,286,8,5,home,away,Sri Lanka,5,wickets,Day and night,Sri Lanka tour of India,Tillakaratne Dilshan,Sri Lanka,"Sardar Patel Stadium, Motera, Ahmedabad",Sri Lanka,field first,14,Ahmedabad,Motera,India,06-11-2005
ODI # 2295,Sri Lanka,India,196,197,10,3,away,home,India,7,wickets,Day,Sri Lanka tour of India,RP Singh,India,"Madhavrao Scindia Cricket Ground, Rajkot",India,field first,91,Rajkot,Rajkot,India,09-11-2005
ODI # 2296,Sri Lanka,India,244,245,9,5,away,home,India,5,wickets,Day,Sri Lanka tour of India,Irfan Pathan,India,"Indian Petrochemicals Corporation Limited Sports Complex Ground, Vadodara",Sri Lanka,bat first,63,Vadodara,Vadodara,India,12-11-2005
ODI # 2297,India,South Africa,249,252,9,5,home,away,South Africa,5,wickets,Day,South Africa tour of India,Yuvraj Singh,India,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",South Africa,field first,7,Hyderabad (Deccan),Hyderabad,India,16-11-2005
ODI # 2298,South Africa,India,169,171,9,4,away,home,India,6,wickets,Day and night,South Africa tour of India,Irfan Pathan,India,"M Chinnaswamy Stadium, Bangalore",India,field first,86,Bengaluru,Bengaluru,India,19-11-2005
ODI # 2299,India,South Africa,188,189,10,0,home,away,South Africa,10,wickets,Day and night,South Africa tour of India,Graeme Smith,South Africa,"Eden Gardens, Kolkata",South Africa,field first,85,Kolkata,Kolkata,India,25-11-2005
ODI # 2300,South Africa,India,221,224,6,5,away,home,India,5,wickets,Day and night,South Africa tour of India,Rahul Dravid,India,"Wankhede Stadium, Mumbai",India,field first,15,Mumbai,Mumbai,India,28-11-2005
